BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,n_luxation,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,first_lux_days_after_thr,DIRECTION,LUX_CR,LUX_01
5,0,29.6,32.8,1,4.0,2015,-1.0,5,0,3,4,0,45.0,20,27.7,2,-1.0,-1.0,0,0
10,0,9.803620248675916,31.426640531910856,1,4.09169933511143,2014,1.9083006648885699,4,0,3,4,0,35.27509800533429,16,34.43802624995256,0,36.0,0.0,0,1
10,1,13.465152997250915,25.188075034552824,1,4.149259628674163,2015,1.0,4,3,3,4,0,38.223889443011245,9,22.62687068437304,0,9.597038514696653,0.9253701856629183,0,1
5,0,34.3,42.0,1,6.0,2004,-1.0,3,1,3,6,0,37.0,25,31.3,0,-1.0,-1.0,0,0
12,0,90.20859535913456,26.205160808740807,1,5.0,2006,1.5589678382518384,3,1,3,4,0,43.764128646992646,12,27.331328348411947,0,16.235871353007354,0.4410321617481616,0,1
5,1,11.6,30.0,1,6.0,2005,-1.0,3,0,3,4,0,40.0,15,24.2,0,-1.0,-1.0,0,0
8,0,9.13333333333333,36.0,1,5.0,2019,-1.0,6,1,7,5,3,45.0,16,20.8,0,-1.0,-1.0,0,0
7,0,71.2666666666667,68.0,1,7.0,2007,1.0,3,1,3,5,0,47.0,20,20.8,0,31.0,0.0,0,1
3,0,12.8333333333333,50.0,1,5.0,2018,-1.0,6,1,9,5,3,45.0,20,14.6,0,-1.0,-1.0,0,0
6,1,81.1,14.2,0,6.0,2013,-1.0,4,2,1,3,0,40.0,15,31.3,0,-1.0,-1.0,0,0
3,1,75.9333333333333,22.1,1,5.0,2016,-1.0,5,3,2,4,0,47.0,22,27.7,0,-1.0,-1.0,0,0
10,1,8.407591821526681,27.6347564063154,1,4.125741511806649,2013,1.1257415118066487,4,0,3,4,0,42.37722453541995,12,27.7,0,19.377224535419945,0.12574151180664883,1,1
10,1,8.183669630916366,30.360335008778815,1,5.0,2014,2.0,4,0,3,4,0,49.62999613358735,22,32.0400077328253,0,30.7533307557249,0.0,1,1
9,1,10.61234124610537,36.25042144455303,1,5.730246147090146,2016,1.269753852909854,5,1,3,4,0,42.38147688254087,15,34.7103630120654,0,225.31606164655767,0.7302461470901459,0,1
11,1,36.8666666666667,19.8,0,5.0,2007,-1.0,3,2,1,3,0,48.0,40,55.5,0,-1.0,-1.0,0,0
5,1,50.4333333333333,35.0,1,6.0,2011,-1.0,4,0,3,4,0,40.0,10,35.3,0,-1.0,-1.0,0,0
12,0,88.60179189505946,27.80779572834025,1,5.0,2006,1.5961021358298764,3,0,3,4,0,45.403897864170126,12,31.3,0,11.615591456680495,0.40389786417012374,0,1
10,0,30.561682986532404,42.249565808329436,1,5.8333170714730125,2005,1.0,3,1,6,4,0,43.49985364325711,12,25.11708784884898,0,2416.0073178371445,0.8333170714730125,0,1
5,1,56.1,22.0,1,4.0,2010,-1.0,4,3,2,4,0,42.0,20,35.3,0,-1.0,-1.0,0,0
2,0,9.63333333333333,33.0,1,4.0,2013,-1.0,4,1,3,4,0,37.0,16,29.5,0,-1.0,-1.0,0,0
10,0,108.59314430601442,22.03804970293452,1,4.346016567644839,2009,1.3460165676448397,4,0,3,4,0,43.961950297065485,20,20.930082838224198,0,57.89298937366479,0.0,0,1
12,0,61.9,30.9,1,5.0,2018,-1.0,6,0,3,4,0,47.0,18,24.2,2,-1.0,-1.0,0,0
5,1,79.9,40.0,1,6.0,2008,-1.0,3,1,3,5,0,45.0,20,25.9,0,-1.0,-1.0,0,0
5,1,13.5333333333333,32.0,1,6.0,2002,-1.0,3,0,3,5,0,40.0,15,27.7,0,-1.0,-1.0,0,0
10,0,43.7,33.3,1,6.0,2015,-1.0,5,0,3,4,0,45.0,16,31.3,0,-1.0,-1.0,0,0
11,0,9.43333333333333,17.7,0,5.0,2020,-1.0,6,2,1,4,0,42.0,20,31.3,0,-1.0,-1.0,1,0
10,1,9.659066448987845,25.56662352051816,1,5.248580257714942,2021,1.751419742285058,6,0,3,4,0,40.745740773144824,16,15.840629700918617,0,38.491481546289656,1.0,1,1
10,1,10.185438862049523,25.5045879457045,1,5.216090453185307,2021,1.7839095468146926,6,0,4,4,0,41.08045226592654,16,15.993550761438051,0,37.0,1.0,1,1
10,1,60.7666666666667,22.5,1,7.0,2019,-1.0,6,2,3,4,0,43.0,16,24.2,0,-1.0,-1.0,0,0
5,1,92.7333333333333,35.0,1,6.0,2005,-1.0,3,1,3,5,0,44.0,15,31.3,0,-1.0,-1.0,0,0
7,0,10.096710441922585,39.79448464240363,1,5.0,2020,1.0590938900782532,5,1,4,4,1,36.35456334046952,18,35.3,0,92.76362443968699,0.059093890078253275,1,1
10,0,100.0,45.5,1,6.0,2006,-1.0,3,0,3,5,0,50.0,22,22.5,0,-1.0,-1.0,0,0
12,0,13.0666666666667,38.6,1,5.0,2021,-1.0,6,0,4,4,1,40.0,14,17.7,0,-1.0,-1.0,0,0
5,0,84.0333333333333,40.0,1,6.0,2008,-1.0,3,1,3,4,0,48.0,20,17.7,0,-1.0,-1.0,0,0
6,0,10.2666666666667,22.6,1,4.0,2013,-1.0,4,0,2,4,0,35.0,20,35.3,0,-1.0,-1.0,1,0
10,0,39.6,32.2,1,6.0,2016,-1.0,5,0,4,4,1,45.0,15,14.6,0,-1.0,-1.0,0,0
12,0,75.4333333333333,30.0,1,6.0,2020,-1.0,6,0,4,4,1,43.0,20,20.8,0,-1.0,-1.0,0,0
5,0,28.9,32.9,1,5.0,2013,-1.0,4,1,3,4,0,40.0,13,41.7,2,-1.0,-1.0,0,0
1,0,59.754397950638285,44.725513132559655,1,5.205530108059988,2005,1.0,4,0,1,4,0,38.90892062573158,18,35.20842112787754,0,1867.4922348380771,0.0,0,1
10,0,68.4666666666667,30.0,1,5.0,2004,-1.0,3,3,2,4,0,46.0,15,24.2,0,-1.0,-1.0,0,0
12,0,16.3666666666667,27.8,1,4.0,2019,-1.0,6,0,4,5,1,40.0,12,19.2,0,-1.0,-1.0,0,0
2,1,13.837283012257693,21.330082089275813,1,5.0,2013,1.0,4,3,3,4,0,43.53996211264193,20,28.347954535170317,0,5.920075774716136,0.820012629119356,0,1
8,1,18.1333333333333,30.5,1,5.0,2017,-1.0,5,3,2,4,0,40.0,20,20.8,0,-1.0,-1.0,0,0
10,1,50.9666666666667,39.0,1,6.0,2008,-1.0,3,0,3,4,0,46.0,16,31.3,0,-1.0,-1.0,0,0
9,0,13.676481734479285,39.080305983042024,1,5.0,2015,2.0,5,1,6,4,1,43.1032503954933,15,38.33479936721073,0,25.05162519774665,0.5258125988733238,1,1
10,0,77.5333333333333,38.5,1,7.0,2020,-1.0,6,0,7,5,2,47.0,18,24.2,0,-1.0,-1.0,0,0
5,0,9.86666666666667,34.5,1,5.0,2018,-1.0,6,1,3,5,1,45.0,14,22.5,2,-1.0,-1.0,0,0
12,0,51.40384937226725,24.744525887664487,1,5.0,1999,2.0,5,0,3,4,0,38.87449942731323,15,31.02309782379029,0,299.0894593392397,0.43724971365661736,0,1
10,0,8.371934310574645,36.38543221873129,1,5.626490316961612,2019,1.6264903169616125,6,0,3,4,1,45.0119225356929,14,29.044634858938196,0,54.25298063392322,0.3735096830383876,1,1
12,0,82.2333333333333,30.3,1,6.0,2020,-1.0,6,3,2,4,0,40.0,22,14.6,0,-1.0,-1.0,0,0
4,1,30.3,19.8,0,4.0,2019,-1.0,6,0,4,4,1,44.0,30,22.5,0,-1.0,-1.0,0,0
6,1,30.9,22.7,1,6.0,2017,-1.0,5,3,2,4,1,40.0,20,14.6,2,-1.0,-1.0,0,0
10,1,41.7,28.1,1,5.0,2020,-1.0,6,3,2,4,0,40.0,18,24.2,0,-1.0,-1.0,0,0
3,0,7.13333333333333,25.5,1,5.0,2006,-1.0,3,0,3,4,0,40.0,14,24.2,0,-1.0,-1.0,0,0
5,0,37.310790880182545,34.623011066738336,1,5.0070292038136195,2008,1.0,3,0,3,4,0,38.035146019068094,14,20.823899292966306,0,52.02811681525448,0.0,0,1
5,1,10.4666666666667,26.8,1,4.0,2017,-1.0,5,0,4,4,1,43.0,20,25.9,0,-1.0,-1.0,0,0
10,1,8.56666666666667,26.7,1,5.0,2011,-1.0,4,0,2,4,0,43.0,16,24.2,0,-1.0,-1.0,1,0
5,0,33.6666666666667,37.5,1,5.0,2013,-1.0,4,1,3,4,0,45.0,22,20.8,0,-1.0,-1.0,0,0
5,0,12.23,33.0,1,5.0,2008,1.0,3,0,3,5,0,41.0,14,19.2,0,64.0,0.0,0,1
1,1,54.95019814429956,39.491356037643364,1,6.0,2000,1.0,4,1,3,5,0,42.03457584942653,26,27.24222043387903,0,12.034575849426535,0.0,0,1
9,0,8.252756945424576,30.514939425926833,1,4.283342948265582,2020,1.2833429482655816,6,1,3,5,0,46.29994231040651,15,18.125014422398372,0,10.566685896531164,0.0,1,1
12,1,12.2,32.7,1,6.0,2015,-1.0,5,1,6,4,1,45.0,18,27.7,0,-1.0,-1.0,0,0
10,0,26.0666666666667,41.6,1,5.0,2021,-1.0,6,0,6,4,1,40.0,16,24.2,0,-1.0,-1.0,0,0
5,1,7.0,22.8,1,4.0,2016,-1.0,5,0,4,4,1,40.0,15,22.5,2,-1.0,-1.0,0,0
8,1,46.1,38.4,1,5.0,2016,-1.0,5,1,4,5,1,43.0,14,31.3,2,-1.0,-1.0,0,0
11,1,54.4333333333333,25.5,1,4.0,2019,-1.0,6,3,2,4,0,40.0,15,22.5,0,-1.0,-1.0,0,0
10,1,6.393041555677967,21.781796861897213,1,5.0,2013,1.7029434409786768,4,3,3,4,0,41.40588688195735,23,20.180286644770366,0,14.079395913149263,0.2970565590213232,0,1
12,1,10.9333333333333,26.3,1,6.0,2019,-1.0,6,3,2,4,0,42.0,12,19.2,0,-1.0,-1.0,0,0
10,0,9.630658547660884,25.39851409390296,1,5.079702818780592,2014,1.0,4,0,3,4,0,44.840594362438814,13,23.929010416145985,0,36.557919731464146,0.07970281878059227,1,1
10,1,6.707931024934508,18.82853441830794,1,5.0,2013,1.5578201919292014,4,0,3,4,0,42.78910095964601,23,25.400664998031846,0,20.673460575787605,1.0,0,1
1,1,44.5,22.7,1,5.0,2019,-1.0,6,3,2,4,0,48.0,18,17.7,0,-1.0,-1.0,0,0
10,0,7.748439154420482,28.11620199536084,1,5.0,2014,1.94430363495783,4,0,3,4,0,43.11139273008434,16,30.90455580820059,0,36.0,0.0,1,1
1,0,124.0,17.4,0,6.0,2019,-1.0,6,2,1,4,0,42.0,20,20.8,0,-1.0,-1.0,0,0
11,1,8.2,17.8,0,5.0,2015,-1.0,5,3,2,4,0,44.0,20,35.3,0,-1.0,-1.0,1,0
5,0,10.4666666666667,30.0,1,4.0,2016,-1.0,5,0,4,4,1,48.0,17,27.7,0,-1.0,-1.0,0,0
1,1,101.77,23.0,1,5.0,2010,2.0,4,3,2,4,0,40.0,27,35.3,0,379.0,1.0,0,1
9,0,10.100936163728997,34.61905995153688,1,6.619059951536883,2021,1.0,6,0,4,4,1,45.85717985461065,18,20.495247961229506,0,61.571410072694675,0.0,0,1
3,0,10.891958874422091,39.2197980519105,1,4.164824675346762,2021,1.0,6,0,4,4,1,40.65929870138705,18,19.46371948055482,0,20.329649350693526,0.0,1,1
10,1,7.272496526046264,34.838763113505685,1,5.0,2012,1.3119519904951304,4,0,3,4,0,40.93585597148539,18,31.3,0,53.93585597148539,0.6880480095048696,1,1
5,0,7.93333333333333,28.0,1,5.0,2007,-1.0,3,0,2,3,0,45.0,21,31.3,0,-1.0,-1.0,0,0
11,0,100.033333333333,24.0,1,5.0,2008,-1.0,3,3,1,4,0,41.0,8,22.5,0,-1.0,-1.0,0,0
9,0,9.4,36.0,1,5.0,2002,2.0,3,0,3,4,1,40.0,30,31.3,0,12.0,0.0,1,1
10,1,12.877551721688109,30.036402613478746,1,5.981798693260628,2010,1.0182013067393725,4,3,2,4,0,45.01820130673937,3,31.37280522695749,0,830.637045735878,0.9817986932606276,0,1
5,1,10.5,30.5,1,6.0,2018,-1.0,6,1,3,4,0,47.0,12,24.2,2,-1.0,-1.0,0,0
10,0,8.66666666666667,30.0,1,5.0,2011,-1.0,4,0,3,4,0,43.0,12,27.7,2,-1.0,-1.0,0,0
11,1,98.3666666666667,21.9,1,5.0,2021,-1.0,6,3,4,4,1,40.0,18,24.2,1,-1.0,-1.0,0,0
10,1,9.161755369444087,28.225960713244604,1,5.699315375126203,2021,1.3006846248737962,6,0,3,4,0,42.09794612537861,16,18.815481475832947,0,41.195892250757225,1.0,1,1
5,0,7.93333333333333,39.0,1,5.0,2006,-1.0,3,0,3,4,0,39.0,15,31.3,0,-1.0,-1.0,0,0
3,1,9.96666666666667,26.8,1,4.0,2018,-1.0,6,0,3,5,0,43.0,15,13.1,0,-1.0,-1.0,0,0
10,1,11.16385732766679,23.475712797256982,1,4.877239457162201,2008,1.8772394571622004,4,3,2,4,0,45.0,23,34.8089578286488,0,26.8772394571622,0.0,1,1
10,0,8.5,38.5,1,8.0,2020,-1.0,6,0,4,4,1,45.0,22,24.2,0,-1.0,-1.0,0,0
10,0,9.015039547865095,39.2375306200608,1,5.886890180923427,2008,2.0,6,0,4,4,1,47.43445090461714,14,28.107195348675663,0,55.11310981907657,0.0,1,1
3,0,8.467841627823493,48.25616349946696,1,5.0,2015,1.2964897812833152,3,1,6,5,0,49.81404087486674,15,27.16631839369003,0,5.628081749733478,0.0,0,1
11,0,8.76666666666667,22.0,1,5.0,2012,-1.0,4,3,2,4,0,38.0,20,44.3,0,-1.0,-1.0,0,0
12,1,30.4666666666667,26.3,1,5.0,2019,-1.0,6,0,2,4,0,45.0,15,24.2,0,-1.0,-1.0,0,0
12,1,30.08490440393725,27.672192335703233,1,5.0,2018,2.0,5,0,3,4,1,39.96524041962904,30,31.237432755332275,0,215.38235538408054,0.0,0,1
1,1,37.3,23.9,1,5.0,2021,-1.0,6,0,4,4,1,45.0,20,19.2,0,-1.0,-1.0,0,0
12,1,23.5,31.6,1,5.0,2021,-1.0,6,3,2,4,0,49.0,25,17.7,0,-1.0,-1.0,0,0
10,1,67.4666666666667,35.5,1,6.0,2003,-1.0,3,0,3,4,0,50.0,12,27.7,0,-1.0,-1.0,0,0
10,0,10.5,26.7,1,4.0,2020,-1.0,6,0,4,4,1,45.0,18,20.8,0,-1.0,-1.0,1,0
3,0,8.814701983884127,35.74410595165238,1,5.0,2021,1.6852980161158735,6,0,4,4,1,44.68529801611587,15,20.8,0,17.88821190330476,0.0,1,1
8,0,10.9,36.0,1,5.0,2000,-1.0,2,0,3,5,0,45.0,15,27.7,0,-1.0,-1.0,0,0
12,1,10.4333333333333,28.3,1,5.0,2017,-1.0,5,0,4,4,1,40.0,16,19.2,0,-1.0,-1.0,1,0
5,0,46.7666666666667,35.0,1,5.0,2003,-1.0,3,0,3,5,0,36.0,28,27.7,0,-1.0,-1.0,0,0
11,1,10.4,23.2,1,4.0,2019,-1.0,6,0,4,4,1,40.0,16,22.5,0,-1.0,-1.0,1,0
10,0,14.1666666666667,32.0,1,6.0,2006,-1.0,3,0,2,4,0,44.0,8,17.7,0,-1.0,-1.0,0,0
10,1,9.9,33.0,1,7.0,2008,-1.0,3,0,3,4,0,52.0,23,27.7,0,-1.0,-1.0,0,0
11,0,104.433333333333,21.6,1,5.0,2021,-1.0,6,3,2,4,0,43.0,20,20.8,0,-1.0,-1.0,0,0
8,0,9.4,40.9,1,5.0,2021,-1.0,6,1,6,5,1,40.0,25,27.7,0,-1.0,-1.0,0,0
10,1,9.93333333333333,32.0,1,5.0,2020,-1.0,6,0,4,4,0,44.0,17,17.7,0,-1.0,-1.0,1,0
5,0,20.000435055905903,56.06590120106381,1,5.933215569394432,2004,2.0,3,1,3,5,0,49.066784430605566,25,31.3,0,19.73374550711949,0.0,0,1
11,0,17.1333333333333,13.0,0,5.0,2006,-1.0,3,2,1,3,0,46.0,6,20.8,0,-1.0,-1.0,0,0
5,0,47.87647142297121,50.23622965256421,1,5.184251356495719,2011,1.815748643504281,4,1,3,4,0,49.631497287008564,24,30.305042674923115,0,8.21101627794863,0.0,0,1
10,0,9.67069931213066,39.61131864248205,1,5.765815553184514,2021,1.2341844468154857,4,1,3,4,1,41.531631106369026,16,26.8803544361458,0,32.0,0.0,0,1
2,1,15.0666666666667,21.0,1,6.0,2016,-1.0,5,3,2,4,0,43.0,18,31.3,1,-1.0,-1.0,1,0
10,0,17.56221441530653,31.545628917791042,1,5.0,2014,1.399045946137111,4,0,3,4,0,44.600954053862885,25,27.7,0,32.79809189227422,0.0,0,1
2,1,140.633333333333,31.0,1,5.0,2014,-1.0,4,1,6,5,1,40.0,11,31.3,0,-1.0,-1.0,0,0
10,0,27.999012608469954,32.782175728301866,1,5.0,2005,1.0,4,1,2,4,0,45.646861920335404,13,36.000987443521986,0,3087.240669054924,0.0,0,1
3,1,19.1666666666667,46.7,1,5.0,2018,-1.0,6,1,6,5,1,45.0,20,14.6,2,-1.0,-1.0,0,0
5,0,93.9,41.0,1,6.0,2008,-1.0,3,1,3,4,0,49.0,21,22.5,0,-1.0,-1.0,0,0
5,0,12.069055949122621,49.00325811243994,1,5.534202163317317,2015,1.2671010816586583,5,1,6,5,0,43.0,25,30.819218053014417,0,139.00651622487987,0.0,1,1
7,0,10.357027425415113,19.755841157700946,1,5.0,1998,1.0687128325182678,4,0,6,4,1,49.65643583740866,17,24.6878611108797,0,2146.9376565220637,0.0,0,1
6,0,135.6,30.0,1,6.0,2010,-1.0,4,3,2,4,0,43.0,18,24.2,0,-1.0,-1.0,0,0
3,1,7.765814179551167,32.06020185239208,1,5.0,2016,1.0,3,3,3,4,0,48.49495369019794,15,31.447081446906722,0,73.4080740956833,0.30100926196041233,0,1
1,1,38.4,24.0,1,5.0,2019,-1.0,6,0,3,4,0,50.0,14,14.6,2,-1.0,-1.0,0,0
2,0,76.2,25.0,1,5.0,2017,-1.0,5,3,2,4,0,40.0,10,20.8,0,-1.0,-1.0,0,0
5,0,11.664380752428332,39.285591289878674,1,4.17152696809706,2015,1.0,5,0,3,5,1,39.57118257975735,15,19.928989614412504,0,20.0,0.0,1,1
11,0,10.8333333333333,25.7,1,5.0,2015,1.0,5,0,3,4,0,45.0,13,27.7,0,42.0,0.0,1,1
5,1,8.6,18.1,0,5.0,2005,-1.0,3,2,2,4,0,42.0,10,31.3,0,-1.0,-1.0,0,0
10,1,7.73053248053977,40.27545074727641,1,5.0,2012,1.9093901920083962,4,0,3,4,0,42.72817057602519,18,31.3,0,55.72817057602519,0.09060980799160379,1,1
11,1,9.26666666666667,21.3,1,4.0,2014,-1.0,4,0,3,4,0,42.0,15,27.7,1,-1.0,-1.0,1,0
12,0,90.60767202105218,34.424555421340614,1,5.0,2006,1.560677194003514,3,1,3,4,0,45.43932280599648,20,29.718437898412652,0,13.953905253968374,0.0,0,1
5,0,61.0333333333333,32.0,1,5.0,2010,-1.0,4,0,3,4,0,41.0,25,33.3,0,-1.0,-1.0,0,0
7,0,11.23727649592604,60.82696040744149,1,6.565392081488298,2015,1.7826960407441492,3,1,6,5,0,48.65191187776755,18,30.51770574667894,0,14.261568325953194,0.0,0,1
9,0,8.493194198584462,32.280922552646146,1,5.0,2021,1.0,6,0,4,4,1,40.280922552646146,14,27.900837112981655,0,56.090148079107585,0.7190774473538556,0,1
1,0,155.8,20.0,0,5.0,2008,-1.0,3,3,1,3,0,48.0,9,17.7,0,-1.0,-1.0,1,0
5,0,55.039665454122904,34.093253370440294,1,5.900321268074271,2011,2.0,4,0,3,4,0,39.19614478310874,15,31.3,0,9.601285072297086,0.0,0,1
5,1,13.1333333333333,26.0,1,6.0,2012,-1.0,4,0,3,4,0,41.0,18,39.5,2,-1.0,-1.0,0,0
10,0,7.8,29.6,1,5.0,2005,-1.0,3,3,2,4,0,50.0,22,27.7,0,-1.0,-1.0,0,0
2,0,29.7666666666667,20.8,1,5.0,2020,-1.0,6,2,1,4,0,40.0,15,19.2,0,-1.0,-1.0,0,0
6,1,14.1333333333333,19.0,0,5.0,2021,-1.0,6,3,2,4,0,42.0,22,24.2,2,-1.0,-1.0,0,0
10,1,9.922379416665507,24.142250821433034,1,5.0,2021,1.9530546428521869,6,0,3,4,0,40.23472678573906,16,14.66945357147813,0,36.95305464285219,0.953054642852187,1,1
6,0,10.1,23.0,1,6.0,2014,-1.0,4,0,2,4,0,46.0,13,31.3,0,-1.0,-1.0,0,0
10,0,116.066666666667,40.6,1,7.0,2019,-1.0,6,1,6,5,1,48.0,25,14.6,0,-1.0,-1.0,0,0
12,0,82.3666666666667,33.8,1,5.0,2018,-1.0,6,0,3,5,0,45.0,20,31.3,0,-1.0,-1.0,0,0
9,0,6.46666666666667,26.0,1,5.0,2012,-1.0,4,0,3,4,0,36.0,14,27.7,0,-1.0,-1.0,0,0
9,0,10.839510565850798,37.6119649692155,1,4.660231172848882,2015,2.0,5,1,6,4,1,41.33976882715112,15,39.52547950623285,0,21.621618209942174,0.0,1,1
10,1,9.644309528632528,23.89886015788962,1,5.697939498165205,2012,1.697939498165205,4,3,2,4,0,40.0,28,26.642788243578217,0,24.697939498165205,0.697939498165205,1,1
5,1,8.5,28.9,1,5.0,2021,-1.0,6,0,4,4,1,45.0,22,27.7,0,-1.0,-1.0,1,0
5,0,41.91270179732216,31.58534243781547,1,5.0,2010,1.0,4,0,2,3,0,41.68167271012783,20,24.02146362136185,0,47.0911030531629,0.0,0,1
10,1,7.69853727267118,25.011254575550044,1,4.83479606066215,2012,1.8347960606621498,5,0,3,4,0,44.50438818198645,8,27.7,0,21.50438818198645,0.8347960606621498,0,1
7,0,10.578741552204317,51.318369215644324,1,5.06535177352311,2020,1.532675886761555,3,1,6,5,1,40.20591701914601,15,24.994450992505357,0,7.0,0.0,0,1
12,0,106.79070187352356,33.6947162352622,1,5.0,2009,1.2290157074678645,3,0,3,4,0,45.06114136721078,23,31.3,0,8.687047122403595,0.0,0,1
12,1,9.8,27.6,1,5.0,2013,-1.0,4,0,3,4,0,43.0,20,31.3,2,-1.0,-1.0,1,0
8,1,69.2666666666667,43.0,1,6.0,2008,-1.0,3,1,6,4,1,48.0,16,27.7,0,-1.0,-1.0,0,0
10,0,9.485608512990588,35.38766003930967,1,6.872898347767321,2012,1.0635508261163396,4,0,3,4,0,46.745796695534644,18,21.467283674221562,0,60.6822458694183,0.0,1,1
10,0,39.8,41.0,1,7.0,2013,-1.0,4,1,3,4,0,45.0,0,20.8,0,-1.0,-1.0,0,0
10,0,10.318134460668377,36.087265045585426,1,5.0,2012,2.0,6,0,3,4,0,42.293980992335975,14,21.698141495769264,0,58.8240760306561,0.0,1,1
5,0,36.9666666666667,32.0,1,5.0,2000,-1.0,2,0,3,5,0,50.0,10,31.3,0,-1.0,-1.0,0,0
11,0,9.23333333333333,24.1,1,4.0,2020,-1.0,6,3,4,4,1,47.0,17,27.7,0,-1.0,-1.0,1,0
8,0,74.4666666666667,39.5,1,5.0,2019,-1.0,6,0,6,5,1,46.0,18,20.8,0,-1.0,-1.0,0,0
10,1,10.4666666666667,30.0,1,5.0,2020,-1.0,6,0,4,4,1,45.0,14,19.2,0,-1.0,-1.0,0,0
10,1,57.6666666666667,26.5,1,5.0,2010,-1.0,4,3,2,4,0,45.0,18,37.3,0,-1.0,-1.0,0,0
10,0,12.437161771229245,32.69790170518972,1,5.0,2014,1.5724277594334657,4,0,3,4,0,42.137861202832674,25,25.69650284198287,0,32.0,0.0,0,1
10,1,7.66666666666667,28.6,1,6.0,2006,-1.0,3,0,2,4,0,48.0,15,22.5,0,-1.0,-1.0,0,0
10,1,7.428361306543899,22.616413676734695,1,5.996182865875653,2018,1.9961828658756529,4,3,2,4,0,40.0,24,27.686640030564785,0,24.996182865875653,0.9961828658756529,1,1
1,0,14.8666666666667,23.0,1,5.0,2020,-1.0,6,0,4,4,1,45.0,20,20.8,0,-1.0,-1.0,0,0
10,1,5.86666666666667,23.1,1,5.0,2016,-1.0,5,3,2,4,0,42.0,15,31.3,0,-1.0,-1.0,0,0
8,1,82.8333333333333,43.0,1,5.0,2000,-1.0,2,1,6,5,1,38.0,10,31.3,0,-1.0,-1.0,0,0
5,0,37.8309061007383,40.13228087157072,1,5.0,2008,1.6626212790083204,3,0,3,4,0,44.6262127900832,14,14.637622105222622,0,37.42233186181695,0.0,0,1
3,0,17.8,30.0,1,6.0,2008,-1.0,3,0,2,3,0,47.0,13,24.2,0,-1.0,-1.0,0,0
12,1,17.5,29.3,1,4.0,2015,-1.0,5,1,3,4,0,45.0,15,27.7,0,-1.0,-1.0,0,0
5,0,27.3333333333333,38.8,1,5.0,2018,-1.0,6,1,6,5,1,44.0,14,14.6,0,-1.0,-1.0,0,0
10,1,55.9666666666667,27.9,1,6.0,2019,-1.0,6,3,2,4,0,40.0,8,14.6,0,-1.0,-1.0,0,0
3,0,21.878674516940073,44.136943730602795,1,5.735505606487537,2016,1.7355056064875376,5,1,6,5,1,44.206516819462614,16,27.70287624823051,0,92.19932619888634,0.2644943935124624,1,1
5,0,55.10300496307175,42.503851605580635,1,5.807396030339952,2001,1.1926039696600488,4,0,3,4,0,41.92603969660048,15,28.393374290776176,0,9.229584121359805,0.0,0,1
12,1,10.8333333333333,33.8,1,6.0,2021,-1.0,6,0,4,4,1,47.0,23,24.2,1,-1.0,-1.0,1,0
5,0,51.1,35.0,1,5.0,2014,-1.0,4,0,3,5,0,43.0,15,31.3,2,-1.0,-1.0,0,0
10,0,14.5,36.0,1,6.0,2008,-1.0,3,0,3,4,0,41.0,8,27.7,0,-1.0,-1.0,1,0
12,0,79.13769969764112,49.19994824229804,1,5.292311673669381,2006,1.2923116736693814,3,1,3,4,0,45.95381828431433,12,35.100051757701955,0,20.876935021008144,0.0,0,1
7,0,8.799102264192886,43.993744941388165,1,6.049687247069408,2004,2.0,3,1,8,6,1,36.5962469648329,15,24.552779454192798,0,7.447185223624675,0.0,0,1
11,0,85.8666666666667,19.0,0,4.0,2012,-1.0,4,3,2,4,0,40.0,19,33.3,0,-1.0,-1.0,0,0
5,1,65.5333333333333,34.0,1,5.0,2007,-1.0,3,1,3,4,0,51.0,18,27.7,0,-1.0,-1.0,0,0
10,1,75.2333333333333,31.6,1,6.0,2016,-1.0,5,0,3,4,0,40.0,12,22.5,0,-1.0,-1.0,0,0
5,0,97.2,40.1,1,5.0,2016,-1.0,5,1,6,5,1,52.0,12,27.7,1,-1.0,-1.0,0,0
5,1,63.04377704200801,44.4544953455719,1,5.657346511879084,2000,1.0,4,1,3,4,0,42.741227904967324,17,28.933552557235295,0,13.426534881209154,0.0,0,1
2,0,6.56666666666667,19.5,0,5.0,2006,-1.0,3,0,3,4,0,48.0,0,20.8,0,-1.0,-1.0,0,0
3,1,8.071822023337093,18.97129237653716,0,5.0,2016,2.8096751371809323,6,0,2,4,0,43.619350274361864,15,28.167725960266527,0,66.95480219489491,0.0,0,1
10,1,8.74051732547549,28.83456142668585,1,4.0,2013,1.1883490837656014,4,0,3,4,0,41.6233018324688,30,28.378056701556165,0,18.246603664937595,0.0,1,1
5,1,111.233333333333,32.0,1,6.0,2010,-1.0,4,0,2,4,0,37.0,22,41.7,0,-1.0,-1.0,0,0
5,1,58.8666666666667,36.5,1,6.0,2011,-1.0,4,0,3,5,0,37.0,23,22.5,0,-1.0,-1.0,0,0
2,1,13.223762739066784,36.62079377456312,1,5.324158754912624,2016,1.0,5,0,3,4,0,44.0,15,33.244952529475746,0,231.81345992139802,0.324158754912624,0,1
10,1,7.225209302555819,26.180900361374622,1,5.0,2012,1.1519522088692282,4,0,3,4,0,49.24023895565386,10,24.731832731042296,0,16.063665462084597,0.1519522088692281,0,1
